scenario,measure,country,country_name,scenario_short,scenario_label,transition,damage_curve,mitigation_cost,measure_label,oecd_measure_label,category,unit_hint,frequency,year,value,series_code,series_name,source_dataset,source_url,downloaded_at,base_value,annualised_growth_from_base_pct,change_from_base_pct
ET2,SHARE_OIL,AUS,Australia,ET fast costs,"Accelerated transition, median damage, fast cost reduction",Accelerated energy transition,Median,Fast reduction,Oil share of primary energy,"Share of oil in total primary energy supply, fraction between 0 and 1",Energy and emissions,"Share, 0 to 1",A,2071,0.05,AUS.SHARE_OIL.ET2.A,"Australia – Share of oil in total primary energy supply, fraction between 0 and 1 – Accelerated energy transition, median climate damage curve, fast reduction in carbon mitigation costs – Annual",OECD Economic Outlook 117 long-term scenarios,https://api.db.nomics.world/v22/series/OECD/DSD_EO_LTB%40DF_EO_LTB/AUS.SHARE_OIL..A?observations=1,2026-05-05 18:05:26 AEST,0.350515597709601,-4.14508077369873,-85.7352995624964
ET2,SHARE_OIL,AUS,Australia,ET fast costs,"Accelerated transition, median damage, fast cost reduction",Accelerated energy transition,Median,Fast reduction,Oil share of primary energy,"Share of oil in total primary energy supply, fraction between 0 and 1",Energy and emissions,"Share, 0 to 1",A,2100,0.05,AUS.SHARE_OIL.ET2.A,"Australia – Share of oil in total primary energy supply, fraction between 0 and 1 – Accelerated energy transition, median climate damage curve, fast reduction in carbon mitigation costs – Annual",OECD Economic Outlook 117 long-term scenarios,https://api.db.nomics.world/v22/series/OECD/DSD_EO_LTB%40DF_EO_LTB/AUS.SHARE_OIL..A?observations=1,2026-05-05 18:05:26 AEST,0.350515597709601,-2.56309016235327,-85.7352995624964
ET2,SHARE_ORENEW,AUS,Australia,ET fast costs,"Accelerated transition, median damage, fast cost reduction",Accelerated energy transition,Median,Fast reduction,Other renewables share of primary energy,"Share of other renewables in total primary energy supply, fraction between 0 and 1",Energy and emissions,"Share, 0 to 1",A,2025,0.0380971414571032,AUS.SHARE_ORENEW.ET2.A,"Australia – Share of other renewables in total primary energy supply, fraction between 0 and 1 – Accelerated energy transition, median climate damage curve, fast reduction in carbon mitigation costs – Annual",OECD Economic Outlook 117 long-term scenarios,https://api.db.nomics.world/v22/series/OECD/DSD_EO_LTB%40DF_EO_LTB/AUS.SHARE_ORENEW..A?observations=1,2026-05-05 18:05:26 AEST,0.0380971414571032,,0
ET2,SHARE_ORENEW,AUS,Australia,ET fast costs,"Accelerated transition, median damage, fast cost reduction",Accelerated energy transition,Median,Fast reduction,Other renewables share of primary energy,"Share of other renewables in total primary energy supply, fraction between 0 and 1",Energy and emissions,"Share, 0 to 1",A,2030,0.0622516328926117,AUS.SHARE_ORENEW.ET2.A,"Australia – Share of other renewables in total primary energy supply, fraction between 0 and 1 – Accelerated energy transition, median climate damage curve, fast reduction in carbon mitigation costs – Annual",OECD Economic Outlook 117 long-term scenarios,https://api.db.nomics.world/v22/series/OECD/DSD_EO_LTB%40DF_EO_LTB/AUS.SHARE_ORENEW..A?observations=1,2026-05-05 18:05:26 AEST,0.0380971414571032,10.3193441887632,63.4023722297015
ET2,SHARE_ORENEW,AUS,Australia,ET fast costs,"Accelerated transition, median damage, fast cost reduction",Accelerated energy transition,Median,Fast reduction,Other renewables share of primary energy,"Share of other renewables in total primary energy supply, fraction between 0 and 1",Energy and emissions,"Share, 0 to 1",A,2050,0.0947908911497122,AUS.SHARE_ORENEW.ET2.A,"Australia – Share of other renewables in total primary energy supply, fraction between 0 and 1 – Accelerated energy transition, median climate damage curve, fast reduction in carbon mitigation costs – Annual",OECD Economic Outlook 117 long-term scenarios,https://api.db.nomics.world/v22/series/OECD/DSD_EO_LTB%40DF_EO_LTB/AUS.SHARE_ORENEW..A?observations=1,2026-05-05 18:05:26 AEST,0.0380971414571032,3.71342311888094,148.813657729269
ET2,SHARE_ORENEW,AUS,Australia,ET fast costs,"Accelerated transition, median damage, fast cost reduction",Accelerated energy transition,Median,Fast reduction,Other renewables share of primary energy,"Share of other renewables in total primary energy supply, fraction between 0 and 1",Energy and emissions,"Share, 0 to 1",A,2071,0.0947908911497122,AUS.SHARE_ORENEW.ET2.A,"Australia – Share of other renewables in total primary energy supply, fraction between 0 and 1 – Accelerated energy transition, median climate damage curve, fast reduction in carbon mitigation costs – Annual",OECD Economic Outlook 117 long-term scenarios,https://api.db.nomics.world/v22/series/OECD/DSD_EO_LTB%40DF_EO_LTB/AUS.SHARE_ORENEW..A?observations=1,2026-05-05 18:05:26 AEST,0.0380971414571032,2.00135974036615,148.813657729269
ET2,SHARE_ORENEW,AUS,Australia,ET fast costs,"Accelerated transition, median damage, fast cost reduction",Accelerated energy transition,Median,Fast reduction,Other renewables share of primary energy,"Share of other renewables in total primary energy supply, fraction between 0 and 1",Energy and emissions,"Share, 0 to 1",A,2100,0.0947908911497122,AUS.SHARE_ORENEW.ET2.A,"Australia – Share of other renewables in total primary energy supply, fraction between 0 and 1 – Accelerated energy transition, median climate damage curve, fast reduction in carbon mitigation costs – Annual",OECD Economic Outlook 117 long-term scenarios,https://api.db.nomics.world/v22/series/OECD/DSD_EO_LTB%40DF_EO_LTB/AUS.SHARE_ORENEW..A?observations=1,2026-05-05 18:05:26 AEST,0.0380971414571032,1.22279449731393,148.813657729269
ET2,SHARE_SOLAR,AUS,Australia,ET fast costs,"Accelerated transition, median damage, fast cost reduction",Accelerated energy transition,Median,Fast reduction,Solar share of primary energy,"Share of solar in total primary energy supply, fraction between 0 and 1",Energy and emissions,"Share, 0 to 1",A,2025,0.0319692068782448,AUS.SHARE_SOLAR.ET2.A,"Australia – Share of solar in total primary energy supply, fraction between 0 and 1 – Accelerated energy transition, median climate damage curve, fast reduction in carbon mitigation costs – Annual",OECD Economic Outlook 117 long-term scenarios,https://api.db.nomics.world/v22/series/OECD/DSD_EO_LTB%40DF_EO_LTB/AUS.SHARE_SOLAR..A?observations=1,2026-05-05 18:05:26 AEST,0.0319692068782448,,0
ET2,SHARE_SOLAR,AUS,Australia,ET fast costs,"Accelerated transition, median damage, fast cost reduction",Accelerated energy transition,Median,Fast reduction,Solar share of primary energy,"Share of solar in total primary energy supply, fraction between 0 and 1",Energy and emissions,"Share, 0 to 1",A,2030,0.0834929568212746,AUS.SHARE_SOLAR.ET2.A,"Australia – Share of solar in total primary energy supply, fraction between 0 and 1 – Accelerated energy transition, median climate damage curve, fast reduction in carbon mitigation costs – Annual",OECD Economic Outlook 117 long-term scenarios,https://api.db.nomics.world/v22/series/OECD/DSD_EO_LTB%40DF_EO_LTB/AUS.SHARE_SOLAR..A?observations=1,2026-05-05 18:05:26 AEST,0.0319692068782448,21.1667881439478,161.166806981664
ET2,SHARE_SOLAR,AUS,Australia,ET fast costs,"Accelerated transition, median damage, fast cost reduction",Accelerated energy transition,Median,Fast reduction,Solar share of primary energy,"Share of solar in total primary energy supply, fraction between 0 and 1",Energy and emissions,"Share, 0 to 1",A,2050,0.378502264055181,AUS.SHARE_SOLAR.ET2.A,"Australia – Share of solar in total primary energy supply, fraction between 0 and 1 – Accelerated energy transition, median climate damage curve, fast reduction in carbon mitigation costs – Annual",OECD Economic Outlook 117 long-term scenarios,https://api.db.nomics.world/v22/series/OECD/DSD_EO_LTB%40DF_EO_LTB/AUS.SHARE_SOLAR..A?observations=1,2026-05-05 18:05:26 AEST,0.0319692068782448,10.3909484705644,1083.95888110929
ET2,SHARE_SOLAR,AUS,Australia,ET fast costs,"Accelerated transition, median damage, fast cost reduction",Accelerated energy transition,Median,Fast reduction,Solar share of primary energy,"Share of solar in total primary energy supply, fraction between 0 and 1",Energy and emissions,"Share, 0 to 1",A,2071,0.378502264055181,AUS.SHARE_SOLAR.ET2.A,"Australia – Share of solar in total primary energy supply, fraction between 0 and 1 – Accelerated energy transition, median climate damage curve, fast reduction in carbon mitigation costs – Annual",OECD Economic Outlook 117 long-term scenarios,https://api.db.nomics.world/v22/series/OECD/DSD_EO_LTB%40DF_EO_LTB/AUS.SHARE_SOLAR..A?observations=1,2026-05-05 18:05:26 AEST,0.0319692068782448,5.51966524680803,1083.95888110929
ET2,SHARE_SOLAR,AUS,Australia,ET fast costs,"Accelerated transition, median damage, fast cost reduction",Accelerated energy transition,Median,Fast reduction,Solar share of primary energy,"Share of solar in total primary energy supply, fraction between 0 and 1",Energy and emissions,"Share, 0 to 1",A,2100,0.378502264055181,AUS.SHARE_SOLAR.ET2.A,"Australia – Share of solar in total primary energy supply, fraction between 0 and 1 – Accelerated energy transition, median climate damage curve, fast reduction in carbon mitigation costs – Annual",OECD Economic Outlook 117 long-term scenarios,https://api.db.nomics.world/v22/series/OECD/DSD_EO_LTB%40DF_EO_LTB/AUS.SHARE_SOLAR..A?observations=1,2026-05-05 18:05:26 AEST,0.0319692068782448,3.35016038497056,1083.95888110929
ET2,SHARE_WIND,AUS,Australia,ET fast costs,"Accelerated transition, median damage, fast cost reduction",Accelerated energy transition,Median,Fast reduction,Wind share of primary energy,"Share of wind in total primary energy supply, fraction between 0 and 1",Energy and emissions,"Share, 0 to 1",A,2025,0.0209081513702568,AUS.SHARE_WIND.ET2.A,"Australia – Share of wind in total primary energy supply, fraction between 0 and 1 – Accelerated energy transition, median climate damage curve, fast reduction in carbon mitigation costs – Annual",OECD Economic Outlook 117 long-term scenarios,https://api.db.nomics.world/v22/series/OECD/DSD_EO_LTB%40DF_EO_LTB/AUS.SHARE_WIND..A?observations=1,2026-05-05 18:05:26 AEST,0.0209081513702568,,0
ET2,SHARE_WIND,AUS,Australia,ET fast costs,"Accelerated transition, median damage, fast cost reduction",Accelerated energy transition,Median,Fast reduction,Wind share of primary energy,"Share of wind in total primary energy supply, fraction between 0 and 1",Energy and emissions,"Share, 0 to 1",A,2030,0.0654189297275783,AUS.SHARE_WIND.ET2.A,"Australia – Share of wind in total primary energy supply, fraction between 0 and 1 – Accelerated energy transition, median climate damage curve, fast reduction in carbon mitigation costs – Annual",OECD Economic Outlook 117 long-term scenarios,https://api.db.nomics.world/v22/series/OECD/DSD_EO_LTB%40DF_EO_LTB/AUS.SHARE_WIND..A?observations=1,2026-05-05 18:05:26 AEST,0.0209081513702568,25.625429567438,212.88720159469
ET2,SHARE_WIND,AUS,Australia,ET fast costs,"Accelerated transition, median damage, fast cost reduction",Accelerated energy transition,Median,Fast reduction,Wind share of primary energy,"Share of wind in total primary energy supply, fraction between 0 and 1",Energy and emissions,"Share, 0 to 1",A,2050,0.350980847262291,AUS.SHARE_WIND.ET2.A,"Australia – Share of wind in total primary energy supply, fraction between 0 and 1 – Accelerated energy transition, median climate damage curve, fast reduction in carbon mitigation costs – Annual",OECD Economic Outlook 117 long-term scenarios,https://api.db.nomics.world/v22/series/OECD/DSD_EO_LTB%40DF_EO_LTB/AUS.SHARE_WIND..A?observations=1,2026-05-05 18:05:26 AEST,0.0209081513702568,11.9434561706098,1578.67948269011
ET2,SHARE_WIND,AUS,Australia,ET fast costs,"Accelerated transition, median damage, fast cost reduction",Accelerated energy transition,Median,Fast reduction,Wind share of primary energy,"Share of wind in total primary energy supply, fraction between 0 and 1",Energy and emissions,"Share, 0 to 1",A,2071,0.350980847262291,AUS.SHARE_WIND.ET2.A,"Australia – Share of wind in total primary energy supply, fraction between 0 and 1 – Accelerated energy transition, median climate damage curve, fast reduction in carbon mitigation costs – Annual",OECD Economic Outlook 117 long-term scenarios,https://api.db.nomics.world/v22/series/OECD/DSD_EO_LTB%40DF_EO_LTB/AUS.SHARE_WIND..A?observations=1,2026-05-05 18:05:26 AEST,0.0209081513702568,6.32361505227566,1578.67948269011
ET2,SHARE_WIND,AUS,Australia,ET fast costs,"Accelerated transition, median damage, fast cost reduction",Accelerated energy transition,Median,Fast reduction,Wind share of primary energy,"Share of wind in total primary energy supply, fraction between 0 and 1",Energy and emissions,"Share, 0 to 1",A,2100,0.350980847262291,AUS.SHARE_WIND.ET2.A,"Australia – Share of wind in total primary energy supply, fraction between 0 and 1 – Accelerated energy transition, median climate damage curve, fast reduction in carbon mitigation costs – Annual",OECD Economic Outlook 117 long-term scenarios,https://api.db.nomics.world/v22/series/OECD/DSD_EO_LTB%40DF_EO_LTB/AUS.SHARE_WIND..A?observations=1,2026-05-05 18:05:26 AEST,0.0209081513702568,3.832402696332,1578.67948269011
ET2,TES,AUS,Australia,ET fast costs,"Accelerated transition, median damage, fast cost reduction",Accelerated energy transition,Median,Fast reduction,Total primary energy supply,"Total primary energy supply, terajoules",Energy and emissions,Terajoules,A,2025,5845120.3734898,AUS.TES.ET2.A,"Australia – Total primary energy supply, terajoules – Accelerated energy transition, median climate damage curve, fast reduction in carbon mitigation costs – Annual",OECD Economic Outlook 117 long-term scenarios,https://api.db.nomics.world/v22/series/OECD/DSD_EO_LTB%40DF_EO_LTB/AUS.TES..A?observations=1,2026-05-05 18:05:26 AEST,5845120.3734898,,0
ET2,TES,AUS,Australia,ET fast costs,"Accelerated transition, median damage, fast cost reduction",Accelerated energy transition,Median,Fast reduction,Total primary energy supply,"Total primary energy supply, terajoules",Energy and emissions,Terajoules,A,2030,5274748,AUS.TES.ET2.A,"Australia – Total primary energy supply, terajoules – Accelerated energy transition, median climate damage curve, fast reduction in carbon mitigation costs – Annual",OECD Economic Outlook 117 long-term scenarios,https://api.db.nomics.world/v22/series/OECD/DSD_EO_LTB%40DF_EO_LTB/AUS.TES..A?observations=1,2026-05-05 18:05:26 AEST,5845120.3734898,-2.03258441670573,-9.75809456511264
ET2,TES,AUS,Australia,ET fast costs,"Accelerated transition, median damage, fast cost reduction",Accelerated energy transition,Median,Fast reduction,Total primary energy supply,"Total primary energy supply, terajoules",Energy and emissions,Terajoules,A,2050,4086289,AUS.TES.ET2.A,"Australia – Total primary energy supply, terajoules – Accelerated energy transition, median climate damage curve, fast reduction in carbon mitigation costs – Annual",OECD Economic Outlook 117 long-term scenarios,https://api.db.nomics.world/v22/series/OECD/DSD_EO_LTB%40DF_EO_LTB/AUS.TES..A?observations=1,2026-05-05 18:05:26 AEST,5845120.3734898,-1.42167721793984,-30.0905928553136
